State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7000,7500,7250
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Erode,"Sathiyamagalam(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,2000,2600,2300
Haryana,Panipat,"Samalkha APMC",Pumpkin,Pumpkin,FAQ,15/03/2026,1000,2000,1500
Haryana,Panipat,"Samalkha APMC",Capsicum,Capsicum,FAQ,15/03/2026,5000,5000,5000
Haryana,Panipat,"Samalkha APMC",Raddish,Raddish,FAQ,15/03/2026,700,700,700
Odisha,Dhenkanal,"Hindol APMC","Banana - Green",Other,"Grade B",15/03/2026,2800,3000,2900
Odisha,Dhenkanal,"Hindol APMC",Tomato,Tomato,"Grade B",15/03/2026,1000,1400,1200
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Banana,Karpura,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Potato,Other,Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Tomato,Other,Local,15/03/2026,1600,1800,1700
"Tamil Nadu",Namakkal,"Tiruchengode APMC","Green Chilli","Green Chilly",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Carrot,Pusakesar,Local,15/03/2026,4800,5500,5150
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Snakeguard,Snakeguard,Local,15/03/2026,3800,4400,4100
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Raddish,Raddish,Local,15/03/2026,2500,2800,2650
"Tamil Nadu",Namakkal,"Tiruchengode APMC",Lemon,Lemon,Local,15/03/2026,6700,7500,7100
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Onion,Bellary,Local,15/03/2026,2400,2800,2600
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC","Betal Leaves",Mysore,Local,15/03/2026,8000,9000,8500
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC",Drumstick,Drumstick,Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Thiruchirappalli,"Thuraiyur APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Onion,Bellary,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4400,5000,4700
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Tomato,Deshi,Local,15/03/2026,1600,1600,1600
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Carrot,Pusakesar,Local,15/03/2026,4600,4600,4600
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Ariyalur,"Ariyalur(Uzhavar Sandhai) APMC",Raddish,Raddish,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,15/03/2026,6000,6500,6250
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Pineapple,"Pine Apple",Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2000,3000,2500
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,4300,4800,4550
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,1800,2800,2300
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC","Indian Beans(Seam)","Indian Beans (Seam)",Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Coimbatore,"RSPuram(Uzhavar Sandhai ) APMC",Mashrooms,Mashrooms,Local,15/03/2026,17500,20000,18750
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Orange,Darjeeling,Local,15/03/2026,9000,10000,9500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,3400,3800,3600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,15/03/2026,5400,6000,5700
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3400,3800,3600
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,4800,5000,4900
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1800,2200,2000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,3400,4000,3700
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,2000,2600,2300
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,5000,6000,5500
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Pomegranate,Pomogranate,Local,15/03/2026,21000,23000,22000
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Singanallur(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,3200,3500,3350
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Tender Coconut","Tender Coconut",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Pollachi(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Groundnut,"Big (With Shell)",Local,15/03/2026,7000,8000,7500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Water Melon","Water Melon",Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,1500,1800,1650
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,2400,2800,2600
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC","Knool Khol","Knool Khol",Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Coimbatore,"Mettupalayam(Uzhavar Sandhai ) APMC",Turnip,Turnip,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,2000,3000,2500
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Ginger(Green),"Green Ginger",Local,15/03/2026,7500,8000,7750
"Tamil Nadu",Karur,"Karur(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,16500,17000,16750
Tripura,Sepahijala,Boxonagar,Tomato,Local,Medium,15/03/2026,800,1000,900
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC","Cluster beans","Cluster Beans",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,4800,5200,5000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Coconut,Coconut,Local,15/03/2026,4800,5200,5000
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,5500,6000,5750
"Tamil Nadu",Coimbatore,"Kurichi(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2000,3000,2500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Tapioca,Tapioca,Local,15/03/2026,4000,5000,4500
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC","Sweet Potato","Hosur Red",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,15/03/2026,6000,8000,7000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,7000,7000,7000
"Tamil Nadu",Cuddalore,"Cuddalore(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Cuddalore,"Chidambaram(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Potato,"Red Nanital",Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Cuddalore,"Viruthachalam(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,4000,4000,4000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Tomato,Deshi,Local,15/03/2026,1500,1500,1500
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,2000,2000,2000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Cuddalore,"Panruti(Uzhavar Sandhai ) APMC",Raddish,Raddish,Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,4500,4250
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,6000,6000,6000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Cuddalore,"Vadalur(Uzhavar Sandhai ) APMC",Yam(Ratalu),"Yam (Ratalu)",Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,15/03/2026,7200,7500,7350
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Bitter gourd","Bitter Gourd",Local,15/03/2026,2400,2500,2450
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,3300,3500,3400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,15/03/2026,3300,3500,3400
"Tamil Nadu",Dharmapuri,"Dharmapuri(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,16000,16600,16300
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Brinjal,Round,Local,15/03/2026,2400,2500,2450
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Cowpea(Veg),"Cowpea (Veg)",Local,15/03/2026,5600,6000,5800
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Carrot,Pusakesar,Local,15/03/2026,4700,5000,4850
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2800,3000,2900
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC",Capsicum,Capsicum,Local,15/03/2026,5700,6000,5850
"Tamil Nadu",Dharmapuri,"Pennagaram(Uzhavar Sandhai ) APMC","Chow Chow","Chow Chow",Local,15/03/2026,3800,4000,3900
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Green Peas","Green Peas",Local,15/03/2026,6600,7000,6800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1200,1500,1350
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,2600,3000,2800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,3400,3600,3500
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,4600,5000,4800
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,3000,3400,3200
"Tamil Nadu",Dharmapuri,"Palacode(Uzhavar Sandhai ) APMC",Guava,"Guava Allahabad",Local,15/03/2026,4500,5000,4750
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,12000,15600,13800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,1200,1500,1350
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3500,3500,3500
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Amaranthus,Amaranthus,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Thondekai,Thondekai,Local,15/03/2026,4800,4800,4800
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC","Green Avare(W)",Other,Local,15/03/2026,3000,3000,3000
"Tamil Nadu",Dharmapuri,"AJattihalli(Uzhavar Sandhai ) APMC",Mint(Pudina),Mint(Pudina),Local,15/03/2026,6000,7000,6500
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Banana,Besrai,Local,15/03/2026,2000,2400,2200
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Coriander(Leaves),"I Sort",Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Chikoos(Sapota),Sapota,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC","Bottle gourd","Bottle Gourd",Local,15/03/2026,1000,1500,1250
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,3000,3500,3250
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Ridgeguard(Tori),Ridgeguard(Tori),Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC","Green Avare(W)","Green Avare (W)",Local,15/03/2026,4000,4400,4200
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Drumstick,Drumstick,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,11000,12000,11500
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC","Amla(Nelli Kai)",Amla,Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Erode,"Periyar Nagar(Uzhavar Sandhai ) APMC","Onion Green","Onion Green",Local,15/03/2026,2000,2600,2300
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,3500,4000,3750
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,5000,5500,5250
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC","Banana - Green","Banana - Green",Local,15/03/2026,3000,3200,3100
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Beans,"Beans (Whole)",Local,15/03/2026,5800,6000,5900
"Tamil Nadu",Erode,"Perundurai(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,3800,4000,3900
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC","Bitter gourd",Other,Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Pumpkin,Pumpkin,Local,15/03/2026,1200,1600,1400
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC","Bhindi(Ladies Finger)",Bhindi,Local,15/03/2026,3000,3600,3300
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,3000,3400,3200
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Snakeguard,Snakeguard,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Erode,"Thalavadi(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,6500,7000,6750
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Garlic,Garlic,Local,15/03/2026,12000,15000,13500
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Cauliflower,Ranchi,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Papaya,Papaya,Local,15/03/2026,3000,4000,3500
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Tomato,Local,Local,15/03/2026,1200,1600,1400
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Cabbage,Cabbage,Local,15/03/2026,1000,1500,1250
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Beetroot,Beetroot,Local,15/03/2026,2000,2500,2250
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Cucumbar(Kheera),Cucumbar,Local,15/03/2026,1800,2500,2150
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Lemon,Lemon,Local,15/03/2026,5000,7000,6000
"Tamil Nadu",Kancheepuram,"Padappai(Uzhavar Sandhai ) APMC",Colacasia,Colacasia,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Onion,Bellary,Local,15/03/2026,2500,2500,2500
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Brinjal,Other,Local,15/03/2026,2500,3000,2750
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Mousambi(Sweet Lime)",Mousambi,Local,15/03/2026,5000,5000,5000
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Tomato,Other,Local,15/03/2026,1800,1800,1800
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC",Ashgourd,Gouard,Local,15/03/2026,1500,2000,1750
"Tamil Nadu",Kancheepuram,"Kundrathur(Uzhavar Sandhai ) APMC","Green Chilli","Green Chilly",Local,15/03/2026,4000,4000,4000
